110,2,7,6196,73030,490009185W,LINKFIELD ROAD,515771,176465,254,0
110,2,8,2778,57426,490001158A,ISLEWORTH STATION #,515558,176438,262,0
110,2,9,6201,57120,490008510W,WEST THAMES COLLEGE,515208,176397,259,0
110,2,10,2792,77377,490012599W,STAR ROAD,514893,176147,233,0
110,2,11,6206,56796,490004327W1,BRIDGE ROAD,514648,176015,247,0
110,2,12,1778,55061,490008392G,HOUNSLOW BUS STATION,514447,175936,245,0
110,2,13,BP2174,72274,490007766M,DOUGLAS ROAD,513981,175651,238,0
110,2,14,15581,54624,490007573N,GROVE ROAD,513836,175500,186,0
110,2,15,16198,55476,490008126E,HIBERNIA ROAD,513577,175038,212,0
110,2,16,16196,53216,490005798S,CROMWELL ROAD,513376,174706,211,0
110,2,17,16194,73357,490010173S,NELSON ROAD,513231,174467,211,0
110,2,18,R0142,56949,490012168S,SIMPSON ROAD,512918,173946,210,0
110,2,19,16190,52678,490007767S,GODFREY WAY,512716,173614,211,0
110,2,20,16189,74996,490005124E,CHESTER AVENUE,512882,173455,121,0
110,2,21,16187,72117,490005151E,CHEYNE AVENUE,513101,173321,122,0
110,2,22,16185,57131,490009310E,LONGFORD ROAD,513518,173067,122,0
110,2,23,26226,77408,490007995S,HEATHFIELD LIBRARY,513713,172908,170,0
110,2,24,16182,58563,490014715S,WILLOW WAY,513859,172504,123,0
110,2,25,16180,76726,490012184E,SIXTH CROSS ROAD,514153,172474,74,0
110,2,26,14115,54441,490009919E,MILL ROAD,514517,172683,54,0
110,2,27,16177,48711,490009771W,MEADWAY,514944,172954,63,0
110,2,28,16175,73727,490013506N,FIRST CROSS ROAD,515131,172999,85,0
110,2,29,16173,51774,490013869E,TWICKENHAM GREEN,515375,173039,73,0
110,2,30,6422,77714,490008009E,HEATH ROAD / GROVE AVENUE,515743,173139,89,0
110,2,31,25898,73041,490008007T,HEATH ROAD / COPTHALL GARDENS,515981,173125,84,0
110,2,32,R0271,59202,490013863N,TWICKENHAM / KING STREET,516199,173197,49,0
110,2,33,29987,53550,490015022H,YORK STREET / TWICKENHAM,516346,173388,54,0
110,2,34,FW5,71758,490013862G,ARRAGON ROAD,516210,173549,235,0
281,1,1,34254,48921,490013702E,TOLWORTH TOWER,519754,166035,327,0
281,1,2,33613,48240,490013697K,TOLWORTH BROADWAY,519584,166191,266,0
281,1,3,27573,55991,490011205L,PRINCES AVENUE,519448,166191,289,0
281,1,4,27708,77667,490008733P,KING CHARLES ROAD,519223,166279,294,0
281,1,5,11457,71148,490013033N,SURBITON POLICE STATION,518870,166435,294,0
281,1,6,4513,55662,490008305N,HOLLYFIELD ROAD,518667,166569,330,0
281,1,7,27360,74391,490004517N,BROWNS ROAD,518562,166842,343,0
281,1,8,11462,50616,490013032N,SURBITON HOSPITAL,518505,167094,351,0
281,1,9,11464,75957,490013038N,SURBITON TELEPHONE EXCHANGE,518453,167470,355,0
281,1,10,27533,72964,490012776W,ST MARK'S CHURCH,518331,167565,233,0
281,1,11,27379,51071,490001285E,SURBITON STATION #,518135,167416,232,0
281,1,12,23416,48191,490015165A,CLAREMONT ROAD / SURBITON STATION #,518064,167441,3,0
281,1,13,19589,54543,490013315N,THE CRESCENT,518077,167723,3,0
281,1,14,20503,57176,490009627N,MAPLE ROAD,518038,167987,330,0
281,1,15,4480,50104,490013035N,SURBITON ROAD / PENRHYN ROAD,518055,168301,323,0
281,1,16,27358,48118,490008830N,KINGSTON UNIVERSITY,518034,168501,2,0
281,1,17,12899,71493,490008829N,KINGSTON UNIVERSITY / COUNTY HALL,518050,168657,6,0
281,1,18,BP285,54498,490005498N,COLLEGE ROUNDABOUT,518057,168843,4,0
281,1,19,BP490,53378,490004478G,BROOK STREET,518066,169107,357,0
281,1,20,R0698,52143,490006412E1,EDEN STREET,518146,169251,26,0
281,1,21,R0691,55719,490001173Q,KINGSTON STATION #,518097,169539,276,0
281,1,22,BP497,56580,490003909P1,WOOD STREET,517938,169404,183,0
281,1,23,6917,52543,490009430J,LOWER TEDDINGTON ROAD,517546,169533,335,0
281,1,24,27370,73702,490001134A,HAMPTON WICK STATION #,517421,169739,334,0
281,1,25,R0284,76492,490013947N,WOFFINGTON CLOSE,517323,169943,328,0
281,1,26,27355,58844,490010311N,FAIRFAX ROAD,517109,170276,326,0
281,1,27,25613,74423,490012449N,ST MARK'S ROAD,516972,170482,326,0
281,1,28,27345,48414,490003465N,KINGSTON LANE,516784,170792,333,0
281,1,29,20623,71093,490009699N,MARSTON ROAD,516650,171105,357,0
281,1,30,27353,57553,490013174N,TEDDINGTON LOCK,516628,171279,325,0
281,1,31,20786,47565,490004709W,CAMBRIDGE ROAD,516290,171132,260,0
281,1,32,27351,48336,490013172D,TEDDINGTON / ELMFIELD AVENUE,516054,171112,265,0
281,1,33,19484,52325,490004377F,BROAD STREET,515726,170972,266,0
281,1,34,27534,49738,490013176N,TEDDINGTON MEMORIAL HOSPITAL,515454,171089,327,0
281,1,35,27364,58721,490007249N,GLOUCESTER ROAD,515249,171335,316,0
281,1,36,27363,48608,490011215S1,PRINCES ROAD,515094,171603,351,0
281,1,37,20683,76999,490005445C,FULWELL STATION #,515003,171946,336,0
281,1,38,FW21,73508,490012333E,SOUTH ROAD / FULWELL,514821,172038,288,0
281,1,39,14715,51733,490007064E,FULWELL / SIXTH CROSS ROAD,514755,172139,23,0
281,1,40,6390,50373,490013765N,TRAFALGAR ROAD / PRINCE OF WALES,514988,172547,37,0
281,1,41,6388,49776,490013865N,TWICKENHAM / THE PRINCE ALBERT,515174,172749,50,0
281,1,42,6387,51461,490013869N,TWICKENHAM GREEN,515425,173008,35,0
281,1,43,6422,77714,490008009E,HEATH ROAD / GROVE AVENUE,515743,173139,89,0
281,1,44,25898,73041,490008007T,HEATH ROAD / COPTHALL GARDENS,515981,173125,84,0
281,1,45,R0270,54640,490013863M,TWICKENHAM / KING STREET,516227,173224,44,0
281,1,46,6382,52046,490013870E,TWICKENHAM LONDON ROAD,516196,173470,332,0
281,1,47,BP3821,74951,490013861B,TWICKENHAM STATION #,516062,173675,322,0
281,1,48,15560,53989,490007982N,HEATHAM HOUSE,515887,173850,321,0
281,1,49,15562,54716,490005244N,CHUDLEIGH ROAD,515757,173994,307,0
281,1,50,15565,47318,490013873W,TWICKENHAM STADIUM,515450,174161,241,0
281,1,51,15567,51888,490013875W,TAYBEN AVENUE,515226,174080,254,0
281,1,52,15569,53892,490008869W,KNELLER HALL,514937,174040,267,0
281,1,53,15570,49016,490014241W,WARREN ROAD,514594,174045,273,0
281,1,54,25823,76248,490014629D,WHITTON / ADMIRAL NELSON,514293,174011,247,0
281,1,55,15875,72410,490014632N,WHITTON CHURCH,514051,174242,316,0
281,1,56,15577,71123,490014634N,WHITTON DENE,513860,174535,355,0
281,1,57,26850,72025,490010808N,PARK ROAD,513841,174760,358,0
281,1,58,15579,75487,490001156B,HOUNSLOW STATION #,513832,175058,357,0
281,1,59,BP1196,71050,490011160N,POWNALL GARDENS,513830,175205,1,0
281,1,60,BP1365,56126,490007573J,GROVE ROAD,513808,175442,30,0
281,1,61,15580,51756,490013777O,TREATY CENTRE,513865,175559,56,0
281,1,62,BP2285,72863,490008399K,HOUNSLOW HIGH STREET,514171,175794,47,0
281,1,63,33528,72099,490008392Z1,HOUNSLOW BUS STATION,514391,175930,64,0
281,2,1,BP5045,54346,490008393W,HOUNSLOW BUS STATION,514367,175942,255,0
281,2,2,BP2174,72274,490007766M,DOUGLAS ROAD,513981,175651,238,0
281,2,3,15581,54624,490007573N,GROVE ROAD,513836,175500,186,0
281,2,4,BP941,56791,490011160S,POWNALL GARDENS,513838,175175,181,0
281,2,5,15578,48322,490001156A,HOUNSLOW STATION #,513844,175012,174,0
281,2,6,26851,53566,490010808S,PARK ROAD,513856,174698,176,0
281,2,7,15576,73226,490014634S,WHITTON DENE,513871,174506,175,0
281,2,8,15574,71085,490014632S,WHITTON CHURCH,514040,174265,134,0
281,2,9,15572,55795,490014629C,WHITTON / ADMIRAL NELSON,514248,174000,67,0
281,2,10,159,73174,490014241E,WARREN ROAD,514541,174056,92,0
281,2,11,15568,72682,490008869E,KNELLER HALL,514881,174053,96,0
281,2,12,15566,55688,490013875E,TAYBEN AVENUE,515287,174109,74,0
281,2,13,FW28,55145,490013873W2,TWICKENHAM STADIUM,515487,174196,55,0
281,2,14,15563,57561,490005244S,CHUDLEIGH ROAD,515738,174019,125,0
281,2,15,15561,59290,490007982S,HEATHAM HOUSE,515949,173788,141,0
281,2,16,14713,53978,490013861C,TWICKENHAM STATION,516077,173680,143,0
281,2,17,25606,54490,490013871F,TWICKENHAM / LONDON ROAD,516200,173494,152,0
281,2,18,14752,52938,490013863L,TWICKENHAM / KING STREET,516236,173205,224,0
281,2,19,R0278,75780,490008007U,HEATH ROAD / COPTHALL GARDENS,515982,173109,262,0
281,2,20,2841,50039,490008009W,HEATH ROAD / GROVE AVENUE,515715,173121,266,0
281,2,21,6424,58251,490013869S,TWICKENHAM GREEN,515399,172952,223,0
281,2,22,R0124,59084,490013865S,TWICKENHAM / THE PRINCE ALBERT,515239,172787,231,0
281,2,23,27526,73183,490013765S,TRAFALGAR ROAD / PRINCE OF WALES,514941,172466,218,0
281,2,24,6428,56477,490007064F,FULWELL / SIXTH CROSS ROAD,514778,172163,203,0
281,2,25,34832,57928,490012333EB,SOUTH ROAD / FULWELL,514829,172051,108,0
281,2,26,20682,72209,490005445D,FULWELL STATION #,515051,171841,169,0
281,2,27,27349,47824,490011215S2,PRINCES ROAD,515120,171514,168,0
281,2,28,27365,77423,490007249S,GLOUCESTER ROAD,515313,171288,135,0
281,2,29,6919,54753,490013176S,TEDDINGTON MEMORIAL HOSPITAL,515477,171074,147,0
281,2,30,R0653,52935,490004377E,BROAD STREET,515726,170985,86,0
281,2,31,27350,55245,490013172C,TEDDINGTON / ELMFIELD AVENUE,515957,171107,57,0
281,2,32,20785,48194,490004709E,CAMBRIDGE ROAD,516364,171161,76,0
281,2,33,27367,73001,490013174E,TEDDINGTON LOCK,516551,171275,49,0
281,2,34,20624,72265,490009699S,MARSTON ROAD,516681,171011,161,0
281,2,35,27368,76304,490003465S,KINGSTON LANE,516813,170762,153,0
281,2,36,25614,49362,490012449S,ST MARK'S ROAD,516964,170517,147,0
281,2,37,27369,48202,490010311S,FAIRFAX ROAD,517174,170201,148,0
281,2,38,R0285,74297,490013947S,WOFFINGTON CLOSE,517312,169982,147,0
281,2,39,27356,51931,490001134B,HAMPTON WICK STATION #,517456,169700,146,0
281,2,40,27537,54368,490009430K,LOWER TEDDINGTON ROAD,517577,169472,187,0
281,2,41,R0872,57542,490003909N,WOOD STREET,517928,169429,0,0
281,2,42,BP1085,54469,490005800A3,CROMWELL ROAD BUS STATION,518437,169523,89,0
281,2,43,R0702,73213,490006412D2,EDEN STREET,518161,169256,206,0
281,2,44,BP492,58783,490004478F,BROOK STREET,518079,169065,174,0
281,2,45,12900,54319,490008829S,KINGSTON UNIVERSITY / COUNTY HALL,518057,168612,189,0
281,2,46,4486,74961,490013034S,SURBITON CRESCENT,518072,168215,236,0
281,2,47,27354,77050,490009627S,MAPLE ROAD,518033,168026,160,0
281,2,48,19590,53439,490013315S,THE CRESCENT,518086,167657,183,0
281,2,49,27532,50144,490015165B,SURBITON STATION #,518075,167421,178,0
281,2,50,25135,74734,490012776E,ST MARK'S CHURCH,518342,167584,55,0
281,2,51,6726,50523,490013038S,SURBITON TELEPHONE EXCHANGE,518465,167453,175,0
281,2,52,11461,48470,490013032S,SURBITON HOSPITAL,518514,167123,171,0
281,2,53,20823,73848,490004517S,BROWNS ROAD,518591,166789,164,0
281,2,54,4514,50123,490008305S,HOLLYFIELD ROAD,518665,166601,151,0
281,2,55,11458,51578,490013033S,SURBITON POLICE STATION,518875,166448,114,0
281,2,56,21237,51510,490008733N,KING CHARLES ROAD,519235,166288,114,0
281,2,57,BP4867,59473,490011205E,PRINCES AVENUE,519449,166209,109,0
281,2,58,11739,74842,490013697F,TOLWORTH BROADWAY,519702,165945,149,0
281,2,59,34254,48921,490013702E,TOLWORTH TOWER,519754,166035,327,0
